img,is_face,coefficient
26789.jpeg,1,0.9373
26790.jpeg,1,0.9998
26791.jpeg,0,0.0
26792.jpeg,1,0.8818
26793.jpeg,1,0.9959
26794.jpeg,1,0.9941
26795.jpeg,0,0.0
26796.jpeg,1,0.9956
26797.jpeg,1,0.9916
26798.jpeg,1,0.7586
268.jpeg,1,0.9563
2680.jpeg,0,0.0
26800.jpeg,1,0.9997
26801.jpeg,1,0.9998
26802.jpeg,1,0.9970
26804.jpeg,1,0.9855
26805.jpeg,0,0.0
26806.jpeg,1,0.9964
26807.jpeg,1,0.9999
26808.jpeg,1,0.9973
26809.jpeg,1,0.9995
26810.jpeg,0,0.0
26811.jpeg,1,0.9996
26813.jpeg,1,0.9962
26818.jpeg,1,0.9996
26819.jpeg,1,0.9957
2682.jpeg,1,0.9965
26820.jpeg,1,0.9997
26822.jpeg,1,0.9855
26823.jpeg,1,0.9972
26824.jpeg,1,0.9515
26825.jpeg,1,0.9994
26827.jpeg,1,0.9987
26828.jpeg,0,0.0
26829.jpeg,1,0.9903
2683.jpeg,1,0.9996
26830.jpeg,1,0.6956
26831.jpeg,1,0.9998
26832.jpeg,1,0.9999
26833.jpeg,1,0.9959
26836.jpeg,1,0.9462
26837.jpeg,0,0.0
26838.jpeg,1,0.9999
26839.jpeg,1,0.7777
26840.jpeg,0,0.0
26841.jpeg,1,0.9997
26842.jpeg,1,0.9995
26844.jpeg,1,0.9998
26846.jpeg,1,0.9957
26848.jpeg,1,0.9999
26849.jpeg,1,0.9969
2685.jpeg,1,0.9999
26851.jpeg,1,0.9945
26852.jpeg,1,0.9995
26853.jpeg,1,0.9978
26854.jpeg,1,0.9912
26855.jpeg,1,0.9831
26856.jpeg,1,0.9974
26857.jpeg,1,0.9993
26860.jpeg,1,0.9439
26861.jpeg,0,0.0
26862.jpeg,0,0.0
26863.jpeg,0,0.0
26864.jpeg,0,0.0
26865.jpeg,1,0.9977
26866.jpeg,1,0.9921
26867.jpeg,1,0.9995
26868.jpeg,1,0.9999
26869.jpeg,1,0.9998
2687.jpeg,1,0.9995
26870.jpeg,1,0.9997
26871.jpeg,1,0.9999
26872.jpeg,1,0.9993
26873.jpeg,1,0.9997
26874.jpeg,1,0.9992
26875.jpeg,1,0.8103
26877.jpeg,1,0.9982
26879.jpeg,1,0.9998
2688.jpeg,0,0.0
26880.jpeg,1,0.9997
26881.jpeg,1,0.9968
26882.jpeg,1,0.9994
26883.jpeg,0,0.0
26885.jpeg,1,0.9980
26886.jpeg,1,0.9990
26887.jpeg,0,0.0
26888.jpeg,1,0.9155
26889.jpeg,1,0.9998
26890.jpeg,0,0.0
26891.jpeg,1,0.9937
26892.jpeg,1,0.9997
26894.jpeg,1,0.9970
26895.jpeg,0,0.0
26896.jpeg,0,0.0
26897.jpeg,0,0.0
26898.jpeg,1,0.9910
26899.jpeg,0,0.0
269.jpeg,1,0.9976
26900.jpeg,0,0.0
26901.jpeg,1,0.9993
26903.jpeg,1,0.9964
26904.jpeg,1,0.9981
26905.jpeg,0,0.0
26906.jpeg,1,0.9995
26907.jpeg,1,0.9991
26908.jpeg,1,0.9998
26909.jpeg,1,0.9986
2691.jpeg,0,0.0
26910.jpeg,1,0.9730
26911.jpeg,0,0.0
26912.jpeg,0,0.0
26913.jpeg,0,0.0
26914.jpeg,1,0.9965
26915.jpeg,0,0.0
26916.jpeg,0,0.0
26917.jpeg,1,0.9964
26918.jpeg,1,0.9980
26919.jpeg,1,0.9562
2692.jpeg,1,0.9989
26921.jpeg,1,0.9896
26922.jpeg,1,0.9997
26923.jpeg,0,0.0
26924.jpeg,1,0.9999
26925.jpeg,1,0.9998
26926.jpeg,1,0.9982
26927.jpeg,1,0.9998
26929.jpeg,1,0.9912
26930.jpeg,1,0.9923
26932.jpeg,1,0.9980
26933.jpeg,1,0.9982
26934.jpeg,1,0.9994
26935.jpeg,1,0.9969
26938.jpeg,1,0.9999
26939.jpeg,1,0.9996
26940.jpeg,1,0.9995
26941.jpeg,0,0.0
26942.jpeg,1,0.9977
26943.jpeg,1,0.9846
26944.jpeg,1,0.9999
26945.jpeg,1,0.9888
26946.jpeg,1,0.9920
26948.jpeg,1,0.8798
26949.jpeg,1,0.9424
2695.jpeg,0,0.0
26950.jpeg,1,0.9990
26951.jpeg,1,0.9963
26953.jpeg,1,0.9954
26954.jpeg,1,0.9997
26957.jpeg,1,0.9988
26959.jpeg,1,0.9085
26961.jpeg,1,0.9971
26963.jpeg,1,0.9995
26964.jpeg,0,0.0
26965.jpeg,1,0.9999
26966.jpeg,1,0.9617
26967.jpeg,1,0.9992
26969.jpeg,1,0.9995
2697.jpeg,0,0.0
26970.jpeg,1,0.9994
26971.jpeg,1,0.9998
26972.jpeg,1,0.9985
26973.jpeg,1,0.9983
26974.jpeg,1,0.9997
26975.jpeg,0,0.0
26976.jpeg,1,0.9976
26977.jpeg,1,0.9995
26978.jpeg,1,0.9995
26979.jpeg,1,0.9877
2698.jpeg,1,0.9949
26980.jpeg,1,0.9988
26981.jpeg,1,0.9999
26982.jpeg,1,0.7959
26983.jpeg,1,0.9998
26984.jpeg,1,0.9908
26985.jpeg,1,0.9940
26986.jpeg,0,0.0
26987.jpeg,1,0.9976
26989.jpeg,0,0.0
2699.jpeg,1,0.9996
26990.jpeg,1,0.9959
26991.jpeg,1,0.9228
26992.jpeg,1,0.8499
26993.jpeg,1,0.5674
26994.jpeg,1,0.9996
26995.jpeg,0,0.0
26996.jpeg,1,0.9563
26998.jpeg,0,0.0
26999.jpeg,1,0.9946
27.jpeg,0,0.0
270.jpeg,1,0.9999
27000.jpeg,1,0.9949
27001.jpeg,1,0.9988
27005.jpeg,1,0.8657
27007.jpeg,1,0.9987
2701.jpeg,1,0.9996
27011.jpeg,1,0.9723
27013.jpeg,0,0.0
27014.jpeg,1,0.9997
27015.jpeg,1,0.9974
27016.jpeg,1,0.9986
27018.jpeg,1,0.9998
27019.jpeg,1,0.9996
2702.jpeg,1,0.9956
27022.jpeg,1,0.9992
27023.jpeg,1,0.9979
27025.jpeg,1,0.9966
27027.jpeg,1,0.9956
27028.jpeg,1,0.9973
27029.jpeg,1,0.9998
2703.jpeg,1,0.9921
27030.jpeg,1,0.9997
27031.jpeg,0,0.0
27033.jpeg,1,0.9519
27034.jpeg,1,0.9711
27035.jpeg,1,0.9986
27036.jpeg,1,0.9995
27037.jpeg,1,0.9954
27039.jpeg,1,0.9994
27040.jpeg,1,0.9939
27041.jpeg,0,0.0
27042.jpeg,1,0.9982
27043.jpeg,1,0.9795
27044.jpeg,1,0.9376
27045.jpeg,1,0.9829
27046.jpeg,1,0.9999
27047.jpeg,1,0.9998
27049.jpeg,1,0.9200
2705.jpeg,1,0.9998
27050.jpeg,1,0.9996
27051.jpeg,1,0.9950
27052.jpeg,0,0.0
27053.jpeg,1,0.9988
27054.jpeg,1,0.9970
27055.jpeg,1,0.8392
27056.jpeg,1,0.9991
27057.jpeg,1,0.9982
27059.jpeg,1,0.9998
2706.jpeg,1,0.9997
27062.jpeg,1,0.9988
27063.jpeg,1,0.9752
27064.jpeg,1,0.9997
27065.jpeg,1,0.9979
27066.jpeg,1,0.9993
27067.jpeg,1,0.9980
27069.jpeg,1,0.9995
2707.jpeg,0,0.0
27070.jpeg,1,0.9993
27071.jpeg,1,0.9968
27072.jpeg,1,0.9920
27073.jpeg,1,0.9813
27074.jpeg,1,0.9999
27075.jpeg,1,0.9972
27076.jpeg,0,0.0
27077.jpeg,0,0.0
27083.jpeg,1,0.9997
27084.jpeg,1,0.9978
27085.jpeg,1,0.9995
27086.jpeg,1,0.9998
27087.jpeg,1,0.9950
27088.jpeg,1,0.9996
27089.jpeg,1,0.9993
27090.jpeg,1,0.9726
27091.jpeg,1,0.9903
27093.jpeg,1,0.9750
27094.jpeg,1,0.9984
27095.jpeg,1,0.9993
27096.jpeg,1,0.9955
27097.jpeg,1,0.9964
27098.jpeg,1,0.9990
27099.jpeg,1,0.8508
2710.jpeg,0,0.0
27100.jpeg,1,0.6645
27101.jpeg,0,0.0
27102.jpeg,1,0.9957
27104.jpeg,1,0.9989
27105.jpeg,1,0.8760
27108.jpeg,1,0.9670
27109.jpeg,1,0.9995
2711.jpeg,1,0.9984
27110.jpeg,1,0.9987
27111.jpeg,0,0.0
27112.jpeg,0,0.0
27114.jpeg,1,0.9880
27115.jpeg,1,0.9697
27116.jpeg,1,0.9889
27117.jpeg,0,0.0
27118.jpeg,1,0.9958
2712.jpeg,0,0.0
27120.jpeg,1,0.9995
27121.jpeg,1,0.9992
27122.jpeg,1,0.9973
27123.jpeg,1,0.9992
27124.jpeg,0,0.0
27127.jpeg,1,0.9999
27128.jpeg,1,0.9985
27129.jpeg,1,0.9994
27130.jpeg,1,0.9979
27131.jpeg,1,0.9175
27132.jpeg,1,0.9953
27133.jpeg,0,0.0
27135.jpeg,0,0.0
27136.jpeg,1,0.9996
27137.jpeg,1,0.9962
27138.jpeg,1,0.9999
27139.jpeg,1,0.9988
2714.jpeg,1,0.9973
27140.jpeg,1,0.9999
27141.jpeg,1,0.9938
27142.jpeg,1,0.9995
27143.jpeg,1,0.9849
27146.jpeg,1,0.9985
27147.jpeg,1,0.9941
27149.jpeg,1,0.9935
2715.jpeg,1,0.9961
27150.jpeg,1,0.9997
27151.jpeg,1,0.9971
27152.jpeg,1,0.9999
27153.jpeg,1,0.9994
27154.jpeg,1,0.9998
27155.jpeg,1,0.9982
27156.jpeg,1,0.9893
27157.jpeg,1,0.9924
27159.jpeg,1,0.9966
2716.jpeg,0,0.0
27160.jpeg,1,0.9226
27161.jpeg,1,0.9982
27162.jpeg,1,0.9972
27163.jpeg,0,0.0
27165.jpeg,1,0.9993
27166.jpeg,1,0.9975
27167.jpeg,1,0.9875
27168.jpeg,1,0.9989
27169.jpeg,1,0.9918
2717.jpeg,1,0.9319
27170.jpeg,1,0.9953
27172.jpeg,1,0.9978
27173.jpeg,1,0.9994
27174.jpeg,0,0.0
27175.jpeg,1,0.9984
27178.jpeg,1,0.7718
27179.jpeg,1,0.9988
2718.jpeg,1,0.8293
27180.jpeg,1,0.8280
27181.jpeg,1,0.9941
27182.jpeg,0,0.0
27183.jpeg,1,0.9971
27184.jpeg,1,0.9997
27185.jpeg,0,0.0
27186.jpeg,1,0.9996
27188.jpeg,1,0.9930
27189.jpeg,1,0.9961
2719.jpeg,1,0.9974
27190.jpeg,1,0.9927
27191.jpeg,1,0.9998
27192.jpeg,1,0.9948
27193.jpeg,0,0.0
27194.jpeg,1,0.9993
27195.jpeg,0,0.0
27196.jpeg,1,0.9940
27197.jpeg,1,0.9739
27198.jpeg,1,0.9967
272.jpeg,1,0.9647
27200.jpeg,1,0.9931
27201.jpeg,1,0.9919
27202.jpeg,0,0.0
27203.jpeg,1,0.9974
27204.jpeg,1,0.9979
27207.jpeg,1,0.9997
27209.jpeg,1,0.9996
27210.jpeg,1,0.9997
27211.jpeg,0,0.0
27212.jpeg,1,0.9926
27213.jpeg,0,0.0
27214.jpeg,1,0.9987
27215.jpeg,1,0.9998
27216.jpeg,1,0.9997
27217.jpeg,0,0.0
27219.jpeg,1,0.9859
2722.jpeg,1,0.9995
27221.jpeg,1,0.9997
27223.jpeg,1,0.9938
27225.jpeg,1,0.9978
27226.jpeg,1,0.9997
27227.jpeg,1,0.9974
27228.jpeg,1,0.8502
27229.jpeg,1,0.9295
27230.jpeg,1,0.9987
27232.jpeg,1,0.9789
27235.jpeg,1,0.9998
27236.jpeg,1,0.9041
27238.jpeg,1,0.9971
27239.jpeg,1,0.9974
2724.jpeg,1,0.9996
27240.jpeg,1,0.9997
27241.jpeg,0,0.0
27242.jpeg,0,0.0
27243.jpeg,1,0.9968
27244.jpeg,1,0.9960
27245.jpeg,0,0.0
27246.jpeg,1,0.9886
27247.jpeg,0,0.0
2725.jpeg,0,0.0
27250.jpeg,0,0.0
27251.jpeg,0,0.0
27252.jpeg,1,0.9961
27253.jpeg,0,0.0
27255.jpeg,1,0.9971
27256.jpeg,0,0.0
27257.jpeg,1,0.9980
27258.jpeg,1,0.9655
27259.jpeg,1,0.9954
27260.jpeg,1,0.9310
27261.jpeg,0,0.0
27262.jpeg,1,0.9972
27264.jpeg,0,0.0
27267.jpeg,1,0.9978
27268.jpeg,0,0.0
27269.jpeg,1,0.9996
2727.jpeg,1,0.9988
27271.jpeg,1,0.9956
27273.jpeg,1,0.9936
27275.jpeg,1,0.9992
27276.jpeg,1,0.9976
27277.jpeg,0,0.0
27278.jpeg,1,0.9966
27279.jpeg,1,0.9608
27280.jpeg,1,0.9793
27281.jpeg,1,0.9960
27282.jpeg,1,0.9974
27287.jpeg,1,0.9986
27288.jpeg,1,0.9936
27289.jpeg,1,0.9968
27292.jpeg,1,0.9842
27293.jpeg,1,0.9997
27294.jpeg,1,0.9972
27295.jpeg,1,0.9997
27297.jpeg,1,0.9904
27298.jpeg,1,0.9998
273.jpeg,1,0.9944
2730.jpeg,1,0.9989
27301.jpeg,1,0.9904
27302.jpeg,1,0.9994
27304.jpeg,1,0.9957
27305.jpeg,1,0.9219
27306.jpeg,1,0.9580
27307.jpeg,1,0.9999
27308.jpeg,1,0.9972
27309.jpeg,1,0.9998
2731.jpeg,1,0.9957
27310.jpeg,1,0.9977
27311.jpeg,1,0.9981
27312.jpeg,1,0.9991
27315.jpeg,1,0.9949
27317.jpeg,1,0.9994
2732.jpeg,1,0.9995
27320.jpeg,1,0.7955
27321.jpeg,0,0.0
27323.jpeg,1,0.9992
27325.jpeg,1,0.9995
27326.jpeg,1,0.9470
27327.jpeg,0,0.0
27329.jpeg,1,0.9951
2733.jpeg,0,0.0
27331.jpeg,1,0.8105
27332.jpeg,0,0.0
27333.jpeg,0,0.0
27335.jpeg,1,0.9997
27336.jpeg,1,0.9997
27337.jpeg,0,0.0
27338.jpeg,0,0.0
27339.jpeg,0,0.0
2734.jpeg,1,0.9981
27340.jpeg,0,0.0
27341.jpeg,1,0.9949
27342.jpeg,1,1.0000
27345.jpeg,0,0.0
27348.jpeg,1,0.9989
27349.jpeg,1,0.9997
27350.jpeg,1,0.9943
27351.jpeg,1,0.9720
27352.jpeg,1,0.9996
27353.jpeg,1,0.9997
27354.jpeg,1,0.9977
27355.jpeg,1,0.9903
27356.jpeg,1,0.9989
27357.jpeg,1,0.9851
27358.jpeg,1,0.9998
27361.jpeg,1,0.9992
27362.jpeg,1,0.9822
27364.jpeg,1,0.9999
27367.jpeg,1,0.9943
27368.jpeg,1,0.9801
27369.jpeg,1,0.9618
2737.jpeg,1,0.9993
27370.jpeg,1,0.9996
27371.jpeg,1,0.9919
27373.jpeg,1,0.9909
27374.jpeg,1,0.9994
27375.jpeg,0,0.0
27377.jpeg,1,0.9998
27378.jpeg,1,0.9795
27379.jpeg,1,0.9984
2738.jpeg,0,0.0
27382.jpeg,1,0.9980
27383.jpeg,1,0.9993
27384.jpeg,1,0.9997
27386.jpeg,1,0.9980
27387.jpeg,1,0.9847
27388.jpeg,1,0.9913
27390.jpeg,1,0.9668
27392.jpeg,1,1.0000
27393.jpeg,1,0.9945
27395.jpeg,1,0.6002
27396.jpeg,1,0.9841
27397.jpeg,1,0.9978
27399.jpeg,1,0.6084
27401.jpeg,1,0.9959
27402.jpeg,1,0.9982
27403.jpeg,1,0.9978
27406.jpeg,0,0.0
27407.jpeg,1,0.9983
27409.jpeg,1,0.9996
2741.jpeg,0,0.0
27410.jpeg,1,0.9993
27411.jpeg,1,0.9970
27412.jpeg,1,0.9988
27414.jpeg,0,0.0
27416.jpeg,0,0.0
27417.jpeg,0,0.0
27418.jpeg,1,0.9987
27419.jpeg,1,0.9225
2742.jpeg,1,0.9997
27420.jpeg,1,0.9995
27421.jpeg,1,0.9396
27422.jpeg,1,0.9950
27423.jpeg,1,0.9893
27424.jpeg,1,0.9986
27425.jpeg,1,0.9998
27426.jpeg,1,0.9952
27428.jpeg,1,0.9997
27429.jpeg,1,0.9973
2743.jpeg,1,0.7100
27431.jpeg,1,0.9865
27433.jpeg,0,0.0
27434.jpeg,1,0.9978
27436.jpeg,0,0.0
27437.jpeg,1,0.9369
27438.jpeg,1,0.9993
27439.jpeg,1,0.9960
2744.jpeg,0,0.0
27440.jpeg,1,0.9996
27441.jpeg,1,0.8416
27443.jpeg,1,0.9973
27444.jpeg,1,0.9972
27445.jpeg,1,0.9989
27446.jpeg,1,0.9991
27447.jpeg,0,0.0
27448.jpeg,1,0.9982
27449.jpeg,1,0.9397
2745.jpeg,1,0.9998
27450.jpeg,1,0.9801
27451.jpeg,1,0.9971
27452.jpeg,1,0.9990
27453.jpeg,0,0.0
27455.jpeg,1,0.9994
27456.jpeg,1,0.9949
27459.jpeg,1,0.9991
2746.jpeg,1,0.9999
27460.jpeg,1,0.9994
27461.jpeg,0,0.0
27462.jpeg,0,0.0
27463.jpeg,1,0.9991
27464.jpeg,1,0.9976
27465.jpeg,0,0.0
27466.jpeg,0,0.0
27468.jpeg,0,0.0
27469.jpeg,0,0.0
27470.jpeg,0,0.0
27472.jpeg,1,0.9947
27473.jpeg,1,0.9988
27474.jpeg,1,0.9874
27475.jpeg,1,0.9516
27476.jpeg,1,0.9961
27477.jpeg,1,0.8486
27478.jpeg,1,0.9823
2748.jpeg,1,0.9991
27481.jpeg,1,0.9979
27484.jpeg,1,0.9999
27485.jpeg,1,0.9984
27486.jpeg,1,0.9531
27487.jpeg,1,0.9996
27489.jpeg,0,0.0
27490.jpeg,0,0.0
27491.jpeg,1,0.9979
27492.jpeg,1,0.8738
27493.jpeg,1,0.9954
27494.jpeg,1,0.9954
27495.jpeg,0,0.0
27496.jpeg,1,0.9786
27497.jpeg,0,0.0
27498.jpeg,0,0.0
27499.jpeg,0,0.0
27500.jpeg,1,0.9921
27501.jpeg,1,0.9737
27502.jpeg,1,0.9920
27503.jpeg,1,0.9952
27504.jpeg,1,0.9996
27505.jpeg,1,0.9986
27506.jpeg,1,0.9957
27509.jpeg,1,0.9986
2751.jpeg,1,0.9999
27510.jpeg,1,0.9923
27511.jpeg,1,0.9975
27512.jpeg,1,0.9982
27513.jpeg,0,0.0
27514.jpeg,1,0.9998
27516.jpeg,1,0.9998
27517.jpeg,1,0.9730
2752.jpeg,1,0.9972
27521.jpeg,1,0.9768
27523.jpeg,1,0.9993
27524.jpeg,1,0.9413
27525.jpeg,1,0.9965
27527.jpeg,1,0.9934
27528.jpeg,1,0.9944
27529.jpeg,0,0.0
2753.jpeg,1,0.9997
27531.jpeg,1,0.9981
27532.jpeg,1,0.9999
27533.jpeg,1,0.9938
27534.jpeg,1,0.9997
27537.jpeg,1,0.9991
27538.jpeg,1,0.8211
27539.jpeg,1,0.9292
2754.jpeg,0,0.0
27541.jpeg,1,0.9548
27542.jpeg,1,0.9912
27543.jpeg,1,0.9969
27546.jpeg,1,0.9998
27547.jpeg,1,0.9811
27549.jpeg,1,0.9958
2755.jpeg,0,0.0
27550.jpeg,0,0.0
27551.jpeg,1,0.9979
27552.jpeg,1,0.9916
27553.jpeg,1,0.6757
27556.jpeg,1,0.9999
27557.jpeg,1,0.9982
27558.jpeg,1,0.9927
27559.jpeg,1,0.9958
2756.jpeg,1,0.9947
27560.jpeg,0,0.0
27562.jpeg,1,0.9979
27563.jpeg,1,0.9929
27565.jpeg,0,0.0
27566.jpeg,1,0.9950
27567.jpeg,1,0.9959
27568.jpeg,1,0.9372
2757.jpeg,1,0.5918
27570.jpeg,1,0.9869
27572.jpeg,1,0.9985
27573.jpeg,1,0.8435
27574.jpeg,0,0.0
27575.jpeg,0,0.0
27576.jpeg,1,0.9940
27578.jpeg,1,0.9996
27579.jpeg,1,0.6055
27580.jpeg,1,0.9965
27581.jpeg,1,0.9997
27582.jpeg,1,0.9810
27583.jpeg,0,0.0
27584.jpeg,0,0.0
27585.jpeg,1,0.9998
27586.jpeg,1,0.9999
27587.jpeg,1,0.9950
27588.jpeg,1,0.9995
2759.jpeg,1,0.9987
27590.jpeg,1,0.9961
27591.jpeg,1,0.9833
27592.jpeg,0,0.0
27593.jpeg,1,0.9989
27594.jpeg,0,0.0
27595.jpeg,1,0.9968
27596.jpeg,0,0.0
27597.jpeg,1,0.9991
27598.jpeg,1,0.9994
27599.jpeg,1,0.8648
2760.jpeg,1,0.9829
27600.jpeg,0,0.0
27601.jpeg,1,0.9921
27602.jpeg,1,0.8260
27603.jpeg,0,0.0
27604.jpeg,1,0.9935
27605.jpeg,1,0.9971
27606.jpeg,1,0.9779
27607.jpeg,1,0.9887
27609.jpeg,1,0.9998
2761.jpeg,1,0.9998
27611.jpeg,1,0.9783
27612.jpeg,1,0.9983
27613.jpeg,1,0.9996
27614.jpeg,1,0.9973
27615.jpeg,1,0.9997
27616.jpeg,1,0.9989
27617.jpeg,1,0.9955
27618.jpeg,1,0.9986
2762.jpeg,1,0.5514
27620.jpeg,1,0.9993
27621.jpeg,1,0.9980
27622.jpeg,1,0.9980
27623.jpeg,0,0.0
27625.jpeg,1,0.9989
27626.jpeg,0,0.0
27627.jpeg,0,0.0
27628.jpeg,1,0.9162
2763.jpeg,1,0.9997
27631.jpeg,0,0.0
27632.jpeg,1,0.9986
27633.jpeg,1,0.9778
27634.jpeg,1,0.9966
27635.jpeg,0,0.0
27636.jpeg,1,0.9945
27637.jpeg,1,0.9944
27638.jpeg,0,0.0
27639.jpeg,1,0.9977
2764.jpeg,1,0.9508
27640.jpeg,1,0.9440
27641.jpeg,0,0.0
27642.jpeg,1,0.6836
27644.jpeg,0,0.0
27645.jpeg,1,0.9993
27647.jpeg,1,0.9959
27648.jpeg,1,0.9997
27649.jpeg,0,0.0
27651.jpeg,1,0.9999
27652.jpeg,0,0.0
27654.jpeg,1,0.9822
27655.jpeg,1,0.9644
27656.jpeg,1,0.9861
27657.jpeg,1,0.9998
27659.jpeg,1,0.9897
2766.jpeg,1,0.7616
27660.jpeg,1,0.9998
27661.jpeg,0,0.0
27662.jpeg,1,0.9974
27664.jpeg,1,0.9998
27665.jpeg,1,0.9987
27666.jpeg,0,0.0
27668.jpeg,1,0.9977
27669.jpeg,1,0.9985
2767.jpeg,1,0.9961
27670.jpeg,1,0.9990
27671.jpeg,1,0.9995
27672.jpeg,1,0.9954
27673.jpeg,1,0.9986
27675.jpeg,1,0.9314
27676.jpeg,1,0.9984
27677.jpeg,0,0.0
27678.jpeg,1,0.9941
27679.jpeg,1,0.9311
2768.jpeg,1,0.9986
27680.jpeg,1,0.9993
27682.jpeg,1,0.9989
27683.jpeg,1,0.9947
27685.jpeg,1,0.9999
27686.jpeg,1,0.9995
27687.jpeg,1,0.9983
27688.jpeg,0,0.0
27689.jpeg,1,0.9997
2769.jpeg,0,0.0
27690.jpeg,0,0.0
27691.jpeg,1,0.9579
27692.jpeg,1,0.9995
27693.jpeg,1,0.9842
27694.jpeg,1,0.9970
27698.jpeg,0,0.0
27699.jpeg,1,0.8565
2770.jpeg,0,0.0
27700.jpeg,1,0.9257
27703.jpeg,1,0.9974
27704.jpeg,1,0.9992
27705.jpeg,1,0.9627
27706.jpeg,1,0.9864
27709.jpeg,1,0.9986
2771.jpeg,1,0.9953
27713.jpeg,0,0.0
27715.jpeg,0,0.0
27716.jpeg,1,0.9740
27717.jpeg,1,0.9999
27718.jpeg,1,0.9958
2772.jpeg,1,0.9206
27721.jpeg,1,0.9994
27722.jpeg,1,0.9560
27728.jpeg,0,0.0
2773.jpeg,1,0.9998
27732.jpeg,1,0.9989
27734.jpeg,1,0.9958
27736.jpeg,1,0.9810
27738.jpeg,0,0.0
2774.jpeg,1,0.9993
27740.jpeg,0,0.0
27742.jpeg,1,0.9999
27744.jpeg,1,0.9972
27746.jpeg,1,0.9988
27747.jpeg,1,0.9990
27748.jpeg,1,0.9978
2775.jpeg,0,0.0
27750.jpeg,1,0.9986
27752.jpeg,1,0.9998
27753.jpeg,1,0.9982
27756.jpeg,1,0.9997
27758.jpeg,1,0.9774
27759.jpeg,1,0.9885
27760.jpeg,1,0.7181
27761.jpeg,1,0.9749
27762.jpeg,1,0.9431
27763.jpeg,0,0.0
27765.jpeg,1,0.9966
27766.jpeg,1,0.7573
27768.jpeg,1,0.9995
2777.jpeg,0,0.0
27770.jpeg,1,0.9999
27772.jpeg,1,0.9999
27773.jpeg,1,0.9987
27774.jpeg,1,0.9778
27775.jpeg,1,0.9580
27776.jpeg,1,0.9995
27777.jpeg,1,0.9949
27778.jpeg,0,0.0
2778.jpeg,1,0.5874
27780.jpeg,1,0.9307
27781.jpeg,1,0.9997
27785.jpeg,1,0.9988
27786.jpeg,1,0.9900
27787.jpeg,1,0.9989
27789.jpeg,1,0.9974
2779.jpeg,1,0.9926
27790.jpeg,1,0.9997
27793.jpeg,1,0.9415
27794.jpeg,1,0.9955
27795.jpeg,1,0.9347
27798.jpeg,1,0.9903
27799.jpeg,1,0.9990
278.jpeg,0,0.0
2780.jpeg,1,0.9636
27801.jpeg,1,0.9899
27802.jpeg,1,0.9997
27803.jpeg,1,0.9986
27804.jpeg,1,0.9997
27806.jpeg,1,0.9990
27808.jpeg,1,0.9986
2781.jpeg,1,0.9937
27810.jpeg,0,0.0
27811.jpeg,1,0.9984
27812.jpeg,0,0.0
27814.jpeg,1,0.9994
27815.jpeg,1,0.9978
27817.jpeg,1,0.9961
27818.jpeg,1,0.9608
27819.jpeg,1,0.9932
27820.jpeg,1,0.9933
27821.jpeg,1,0.9974
27822.jpeg,1,0.9974
27823.jpeg,1,0.9995
27825.jpeg,1,0.9986
27826.jpeg,1,0.9968
27827.jpeg,1,0.9997
27830.jpeg,0,0.0
27831.jpeg,0,0.0
27832.jpeg,1,0.9708
27834.jpeg,1,0.9798
27835.jpeg,1,0.9994
27836.jpeg,1,0.9921
27838.jpeg,1,0.9790
27839.jpeg,0,0.0
2784.jpeg,1,0.9996
27840.jpeg,1,0.9965
27841.jpeg,1,0.9995
27842.jpeg,1,0.9992
27843.jpeg,1,0.9994
27845.jpeg,1,0.9965
27846.jpeg,1,0.9189
27847.jpeg,0,0.0
27848.jpeg,0,0.0
27849.jpeg,1,0.9996
2785.jpeg,1,0.9979
27851.jpeg,0,0.0
27853.jpeg,0,0.0
27854.jpeg,0,0.0
27855.jpeg,0,0.0
27859.jpeg,1,0.9997
2786.jpeg,0,0.0
27860.jpeg,1,0.9791
27861.jpeg,1,0.9997
27862.jpeg,0,0.0
27863.jpeg,0,0.0
27864.jpeg,1,0.9882
27865.jpeg,1,0.9932
27866.jpeg,1,0.9929
27867.jpeg,1,0.9987
27869.jpeg,0,0.0
2787.jpeg,1,0.9975
27871.jpeg,1,0.9900
27872.jpeg,1,0.9993
27873.jpeg,1,0.9998
27874.jpeg,1,0.9942
27875.jpeg,1,0.9964
27876.jpeg,1,0.9742
27877.jpeg,1,0.9891
27879.jpeg,1,0.9995
2788.jpeg,1,0.9991
27880.jpeg,1,0.9995
27881.jpeg,1,0.9999
27882.jpeg,1,0.9915
27883.jpeg,0,0.0
27884.jpeg,1,0.9766
27885.jpeg,1,0.8881
27887.jpeg,0,0.0
27888.jpeg,1,0.9968
2789.jpeg,1,0.9941
27894.jpeg,1,0.9996
27895.jpeg,1,0.9988
27896.jpeg,1,0.9996
27897.jpeg,1,0.9982
27898.jpeg,0,0.0
27899.jpeg,1,0.9979
279.jpeg,1,0.9911
2790.jpeg,1,0.9784
27900.jpeg,1,0.9999
27902.jpeg,1,0.9980
27903.jpeg,1,0.9998
27904.jpeg,1,0.9998
27905.jpeg,1,0.9996
27906.jpeg,1,0.9996
27907.jpeg,1,0.9994
27909.jpeg,0,0.0
2791.jpeg,1,0.9996
27911.jpeg,1,0.9976
27913.jpeg,1,0.9993
27914.jpeg,1,0.9994
27915.jpeg,1,0.9991
27919.jpeg,1,0.9989
27920.jpeg,1,0.9957
27923.jpeg,1,0.9996
27924.jpeg,0,0.0
